supplier_name,invoice_date,due_date,invoice_number,total_amount,vat,currency_code,ocr_number,message,bank_giro,is_fake
Y - corporation,2004-09-29,2004-10-29,76,100157,20031,SEK,1805060138162,Unsuitable battle grab bird beam chin amusing,1597-6707,False
haytom,2007-08-05,2007-09-04,21,124026,24805,SEK,1051973282041,Fence attractive,5669-6982,False
All You Need - Construction,2007-05-15,2007-06-14,265,41618,8323,SEK,3080859533423,Envious loud unbiased disturbed,1513-3077,False
Nicklas Nyckel & Cykel,1992-12-17,1993-01-16,91,121417,24283,SEK,3057579495935,Eggnog,1523-7167,False
Göstas Elfel,1998-05-08,1998-06-07,76,59478,11895,SEK,0954667824310,Hose odd teeny superficial stupid bite-sized,6783-2634,False
O - tinzap,2016-05-28,2016-06-27,138,118626,23725,SEK,3671270845907,Lush legal,5834-8517,False
U - code,2001-02-24,2001-03-26,33,119077,23815,SEK,8218626496186,Lavish honorable bag,4297-6159,False
Nicklas Nyckel & Cykel,1992-05-21,1992-06-20,84,111913,22382,SEK,4019103411142,Cowardly,1523-7167,False
Unophase,1988-08-23,1988-09-22,5,125826,25165,SEK,9661541881603,Command condemned tasteless immense stingy,4878-7709,False
Ontosailit,2013-12-02,2014-01-01,46,48840,9768,SEK,3596917678579,Admit,3070-8812,False
Ontosailit,2027-08-21,2027-09-20,213,36069,7213,SEK,2815781906598,Stretch elderly,3070-8812,False
Konbetam,2012-07-24,2012-08-23,25,11113,2222,SEK,2754155183023,Shock draconian amusing scintillating stupendous weak,7277-9556,False
GUBA,2012-12-11,2013-01-10,27,102262,20452,SEK,3377597368793,Equable,6232-4322,False
HMD,2017-12-30,2018-01-29,81,117290,23458,SEK,4330316911483,Nose edge apparel,6664-8304,False
Management Consultant Shop,2009-02-10,2009-03-12,228,110291,22058,SEK,0143696885456,Superficial avoid,6560-7251,False
Skogstollens Media,1996-06-06,1996-07-06,11,144977,28995,SEK,8098502603810,Tow discreet work educated rule market cellar rest,2753-6556,False
Sommarkollot,2023-07-29,2023-08-28,261,74980,14996,SEK,1634870181042,Meek,3570-1150,False
Cafféet,2017-04-24,2017-05-24,126,66507,13301,SEK,1946681197599,Drop tiny tired mint zephyr hypnotic,4139-2648,False
geonti,2014-12-15,2015-01-14,53,104304,20860,SEK,2145095293289,Realise doubt,5643-6496,False
HMD,2020-03-19,2020-04-18,108,110753,22150,SEK,7175449489908,Feeble building lean,6664-8304,False
Sommarkollot,2019-08-19,2019-09-18,213,90624,18124,SEK,0494336770719,Rabbit save ugly,3570-1150,False
dElia,2023-09-06,2023-10-06,121,99879,19975,SEK,6943362880697,Point wide mundane gruesome ambitious,4805-5313,False
EAcee,2006-06-03,2006-07-03,8,26419,5283,SEK,8375116629534,Scent absorbed,5561-2261,False
geonti,2026-02-15,2026-03-17,189,91970,18394,SEK,5610361477871,Balance claim chess touch damage tricky,5643-6496,False
voova,2006-06-23,2006-07-23,6,40172,8034,SEK,6470395962672,Peep request fire,3803-9632,False
Blå Boden,1983-03-08,1983-04-07,8,90967,18193,SEK,1101799195701,Lively closed,7301-1520,False
Buttler.ai,2000-10-07,2000-11-06,57,56961,11392,SEK,7653648633393,Chemical crayon sneeze boundless metal ripe enthusiastic,7383-9359,False
Gerdas Gardin Sax och Lax,2012-12-31,2013-01-30,70,55148,11029,SEK,7295291006897,Spurious van,2090-3571,False
Hyper Laser Printer Studio,1998-06-09,1998-07-09,193,25902,5180,SEK,4865561187966,Giddy eggnog certain efficacious bewildered wish hulking,5554-1742,False
Basedrill,1997-01-23,1997-02-22,0,79402,15880,SEK,7461086181531,Metal labored park brake,4314-7511,False
U - tam,2003-06-19,2003-07-19,1,59177,11835,SEK,9202861809880,Verdant quill cent work cracker instruct elderly place,2216-8322,False
Funholdings,1982-02-28,1982-03-30,12,88589,17717,SEK,8624584117823,Discover helpful,4197-1649,False
Sälj Toppen,2026-09-07,2026-10-07,244,79432,15886,SEK,8173130014795,Sin colossal teeny-tiny appreciate refuse confused,2199-6152,False
Cogideo,1984-07-24,1984-08-23,47,108555,21711,SEK,5791558970108,Free tire vest snore smiling art soak venomous,1846-5740,False
Cogideo,1994-05-03,1994-06-02,166,40466,8093,SEK,0747229260522,Inform same aspiring rambunctious live,1846-5740,False
MoneyMakers AB,1992-05-14,1992-06-13,16,75139,15027,SEK,4685866749470,Elegant lyrical blood request yielding remember,3366-1125,False
Carezim,2009-07-23,2009-08-22,10,9188,1837,SEK,0548009118744,Best muddled girls birth tidy tangy care,3869-1929,False
Skogstollens Media,2003-08-29,2003-09-28,99,120606,24121,SEK,9384193897773,Laughable frogs stocking,2753-6556,False
stimdexon,1999-10-13,1999-11-12,30,66161,13232,SEK,4601880410460,Knotty yoke arithmetic quiver shivering flat striped,4614-9134,False
Pelles Pizza,2012-03-24,2012-04-23,42,65645,13129,SEK,8964948991616,Cooperative instrument ritzy approve,2130-5321,False
GotteButiken.nu,2001-04-29,2001-05-29,61,48233,9646,SEK,3727389513321,Wheel waiting natural idiotic vessel stereotyped ground,4704-4664,False
Konbetam,2028-06-30,2028-07-30,219,25547,5109,SEK,8686420606186,Stuff hair tickle stale land zesty rat,7277-9556,False
GUBA,2019-08-07,2019-09-06,108,107379,21475,SEK,9797269295053,Prepare accidental well-groomed ghost rhythm employ,6232-4322,False
GotteButiken.nu,2004-11-09,2004-12-09,104,49761,9952,SEK,2470234572892,Tart stroke reflect nifty seat giddy,4704-4664,False
Yakilium,1998-12-08,1999-01-07,32,81296,16259,SEK,6535306996793,Insidious amuse plane,4411-2290,False
Toys and Stuff,1992-01-13,1992-02-12,69,6196,1239,SEK,8142112530060,Sea scarecrow greedy stuff oval pushy sincere wall,5403-2370,False
Cafféet,2017-01-24,2017-02-23,123,67625,13525,SEK,7214852745355,Wholesale son boat stain,4139-2648,False
Labhouse,1994-09-11,1994-10-11,74,102368,20473,SEK,7197833349761,Lame crack,7903-2975,False
Skogstollens Media,2004-07-24,2004-08-23,110,97375,19475,SEK,3957652273879,Veil towering,2753-6556,False
GotteButiken.nu,2008-05-22,2008-06-21,147,48377,9675,SEK,5536688539186,Sassy stain,4704-4664,False
Blå Boden,1991-02-24,1991-03-26,105,14793,2958,SEK,2048378077330,Health scrub yawn ball,7301-1520,False
Göstas Elfel,1995-12-20,1996-01-19,47,67759,13551,SEK,0443719905749,Equable creepy permissible abnormal acoustic first ashamed,6783-2634,False
Invoicing Bit,2013-03-12,2013-04-11,27,111728,22345,SEK,5587636755796,Hat tough harass thrill,4466-9190,False
Bamtechnology,2001-01-29,2001-02-28,36,66313,13262,SEK,7194252781822,Acceptable,1830-1010,False
Cafféet,2018-12-15,2019-01-14,146,67585,13517,SEK,1816848944797,Flat planes tiresome interrupt sleet,4139-2648,False
Triszamfan,2010-06-27,2010-07-27,41,145945,29189,EUR,3797990773747,Bathe ground earsplitting,5884-3566,True
Zotity,1997-02-25,1997-03-27,13,75997,15199,SEK,3954150006174,Wooden pie vessel remove,7048-3508,False
O - tinzap,2012-06-18,2012-07-18,90,118093,23618,SEK,0818410913789,Cynical incompetent playground tub dramatic,5834-8517,False
Nicklas Nyckel & Cykel,2000-10-06,2000-11-05,186,149571,29914,SEK,7621313023737,Unkempt strip walk,1523-7167,False
All You Need - Construction,2007-10-12,2007-11-11,270,7181,1436,SEK,3427947895670,Advise,1513-3077,False
Guadtrans,2013-12-28,2014-01-27,28,131597,26319,SEK,2838189383616,Voice pointless ignore scrub quaint hug,6139-2023,False
Vaiajob,2022-11-10,2022-12-10,105,59596,11919,SEK,2179510250822,Tumble effect,7973-7110,False
dElia,2017-04-10,2017-05-10,43,3432232,10094,SEK,1599310988571,Curved coil capable berserk,4805-5313,True
Codetone,2008-05-27,2008-06-26,210,88385,17677,SEK,3838623884814,Unlock screeching taste,2288-8606,False
Codetone,1998-02-19,1998-03-21,85,111984,22396,SEK,3061095058557,Laborer lacking piquant,2288-8606,False
Fintexon,1997-07-26,1997-08-25,28,99587,19917,SEK,0812101712592,Alert soft excuse craven dog,1082-8176,False
Konbetam,2028-12-27,2029-01-26,225,31091,6218,SEK,3168001984121,Draconian neck kittens shelf,7277-9556,False
haytom,2006-07-11,2006-08-10,8,125515,25103,SEK,9793886528612,Receipt,5669-6982,False
O - tinzap,2006-11-17,2006-12-17,22,85269,17053,SEK,0125041231064,Thirsty known gentle,5834-8517,False
syend,1980-07-31,1980-08-30,1,117779,23555,SEK,3776786946386,Ruddy tidy annoyed size mass clover credit,4356-4269,False
Vaiajob,2025-01-28,2025-02-27,132,23569,4713,SEK,4884234358904,Even,7973-7110,False
Codetone,2002-05-29,2002-06-28,137,86352,17270,SEK,8906918070939,Nauseating nine vulgar helpless creator,2288-8606,False
Openace,1995-01-26,1995-02-25,25,129222,25844,SEK,7839782744076,Zany unfasten whispering four,4009-5663,False
Openace,1997-09-12,1997-10-12,57,124986,24997,SEK,5586292670596,Hellish instruct sidewalk obedient,4009-5663,False
zummaity,2018-10-08,2018-11-07,90,21278,4255,SEK,8240528038890,Irate pleasant mailbox tire writing,4852-8616,False
U - tam,2003-09-17,2003-10-17,4,87904,17580,SEK,1351505274254,Straight respect strip,2216-8322,False
Asfalt och Betong,2011-01-23,2011-02-22,129,109601,21920,SEK,6835683280120,Fat kitty assorted separate jump,1445-1819,False
GUBA,2020-02-03,2020-03-04,114,120708,24141,SEK,7207595773528,Ludicrous note spray pocket sniff,2033-9271,True
Blå Boden,1988-04-10,1988-05-10,70,97981,19596,SEK,0786717475101,Three,7301-1520,False
Condoncare,2009-12-04,2010-01-03,18,71921,14384,SEK,7022746486122,Fang melt next fog,7853-5747,False
Domcan,2001-04-21,2001-05-21,2,116929,23385,SEK,2730198182701,Liquid skillful,3211-9034,False
Subbam,1990-01-14,1990-02-13,67,73186,14637,SEK,4821474525776,Wild stroke mine,3105-6583,False
Sommarkollot,2022-07-04,2022-08-03,248,61261,12252,SEK,1784095463632,Back science battle madly,3570-1150,False
Bamtechnology,2000-07-03,2000-08-02,29,67028,13405,SEK,9742792154641,Faulty step quarter stiff,1830-1010,False
Guadtrans,2016-11-12,2016-12-12,63,77828,15565,SEK,9880104325010,Knit,6139-2023,False
haytom,2014-06-29,2014-07-29,105,79395,15879,SEK,7001129653821,Expansion juicy,5669-6982,False
app.thing,2005-06-26,2005-07-26,192,39465,7893,SEK,6503844486974,Weather dashing dysfunctional bike jaded whirl price camera,6776-6428,False
Skogstollens Media,1999-03-23,1999-04-22,45,101199,20239,SEK,0192916590768,Romantic recondite cellar grotesque,2753-6556,False
rhyive,1996-05-10,1996-06-09,6,113526,22705,SEK,5461088863641,Meat toys spiffy,4660-8691,False
Goldin,2001-02-25,2001-03-27,122,101557,20311,SEK,5515775724448,Tightfisted cuddly prose poke towering,3689-1927,False
Volzim,2012-09-16,2012-10-16,158,135271,27054,SEK,3684608959431,Joyous digestion rule afford many profuse,6128-9344,False
All You Need - Construction,2003-12-02,2004-01-01,223,6927,1385,SEK,2536572981653,Rapid,1513-3077,False
Uniis,2006-12-06,2007-01-05,90,113000,22600,SEK,6251042362015,Public towering finger early kill full,4816-2408,False
Blå Boden,1983-04-07,1983-05-07,9,31515,6303,SEK,2010403606657,Club,7301-1520,False
Sälj Toppen,2010-01-04,2010-02-03,41,88004,17600,SEK,3261316679989,Berry imported jelly coach economic agonizing,2199-6152,False
All You Need - Construction,1986-11-01,1986-12-01,15,33835,6767,SEK,3748705098250,Greet circle,1513-3077,False
EAcee,2014-10-19,2014-11-18,110,70026,14005,SEK,2816750955210,Mundane analyse plate,5561-2261,False
app.thing,2006-07-21,2006-08-20,205,69182,13836,SEK,0603953769255,Offend believe abaft roll pause care,6776-6428,False
Målarstugan,2010-11-18,2010-12-18,86,85290,17058,SEK,2465686764104,Drawer heat van graceful interrupt material coach impress,2673-2214,False
Målarstugan,2006-04-13,2006-05-13,30,87492,17498,SEK,5749681754526,Guarantee truculent ossified event,2673-2214,False
GotteButiken.nu,2009-07-16,2009-08-15,161,51231,10246,SEK,7694381029332,Ticket cause embarrass,4704-4664,False
Asfalt och Betong,2000-06-19,2000-07-19,0,117937,23587,SEK,2077725924092,Few squealing risk acid back crowd nutty deafening,1445-1819,False
Tonlatline,2015-03-02,2015-04-01,140,93079,18615,SEK,0502032919602,Angry handsome flood paper hop,3626-3952,False
EAcee,2005-11-05,2005-12-05,1,33859,6771,SEK,4263679826461,Nondescript overwrought,5561-2261,False
Cleaning you!,1994-12-31,1995-01-30,103,70335,14067,SEK,5714984652736,Mammoth,5730-7621,False
Göstas Elfel,1995-06-23,1995-07-23,41,39914,7982,SEK,9742101668851,Violet floor second number,6783-2634,False
Ontosailit,2016-11-16,2016-12-16,82,46704,9340,SEK,3094047590203,Flock,3070-8812,False
pyrolith,2003-09-21,2003-10-21,126,42258,8451,SEK,8413395105320,Zinc ugliest good bouncy itchy rich,6747-2233,False
Bamtechnology,2003-02-18,2003-03-20,61,68752,13750,SEK,3846510930897,Experience synonymous company ants school stone coherent,1830-1010,False
rhyive,1999-01-25,1999-02-24,39,84126,16825,SEK,1356606239924,Bomb low second alert obeisant crate,4660-8691,False
Planetbam,2014-02-09,2014-03-11,59,108870,21774,SEK,8788096169349,Obtain short enjoy snow lock,5423-3150,False
app.thing,2001-04-18,2001-05-18,141,38237,7647,SEK,4746528307303,Illegal amuck lettuce subtract,6776-6428,False
Nicklas Nyckel & Cykel,1995-01-06,1995-02-05,116,148443,29688,SEK,1834654669036,Hapless snail apologise,1523-7167,False
zummaity,2014-05-02,2014-06-01,36,22529,4505,SEK,9919254282074,Change form lush trot babies cowardly weigh goofy,4852-8616,False
Avamm,1995-10-25,1995-11-24,93,94792,18958,SEK,1889086093338,Assorted produce whisper,7223-8843,False
Guadtrans,2024-10-01,2024-10-31,159,123293,24658,SEK,6348321820885,Choke hop,6139-2023,False
Trisgreen,1992-05-07,1992-06-06,148,86574,17314,SEK,6127838044621,Old-fashioned wrench bury quilt holistic bustling,1323-3820,False
Subbam,1985-01-10,1985-02-09,6,90583,18116,SEK,9024294325502,Develop,3105-6583,False
Cafféet,2007-09-14,2007-10-14,9,65536,13107,SEK,6919512780466,Mom slip floor truck turn zonked painful aggressive,4139-2648,False
Cityelectronics,1994-04-23,1994-05-23,95,99558,19911,SEK,5496316737241,Avoid testy well-to-do tan obedient woebegone,1790-1315,False
Fintexon,2010-06-18,2010-07-18,185,115360,23072,SEK,3779182592630,Wander flippant matter spray,1082-8176,False
Triszamfan,2015-05-02,2015-06-01,100,103351,20670,SEK,9363419078822,Mice pest,5884-3566,False
Blå Boden,1990-09-27,1990-10-27,100,39447,7889,SEK,0421689155305,Bang weather bike,7301-1520,False
All You Need - Construction,2007-04-15,2007-05-15,264,27877,5575,SEK,6027000317476,Spoon ludicrous bitter,1513-3077,False
GUBA,2016-05-24,2016-06-23,69,94738,18947,SEK,3040979343970,Suit frogs deadpan queue hour wrench sedate mere,6232-4322,False
Ontosailit,2013-09-03,2013-10-03,43,18872,3774,SEK,6671986103697,Worry offbeat fuzzy ragged unruly frame rake doll,3070-8812,False
Prombee,1993-10-09,1993-11-08,33,97755,19551,SEK,3585225629267,Protest ask economic complete branch huge found,4183-6099,False
Triszamfan,2011-12-19,2012-01-18,59,132264,26452,SEK,3644510071709,Egg dog level unpack rebel lamp,5884-3566,False
Condoncare,2019-12-12,2020-01-11,140,87845,17569,SEK,9610728651784,Rare amount miscreant nice skirt toothsome harbor,7853-5747,False
Konkity,2014-08-01,2014-08-31,14,26112,5222,SEK,4099304082546,Ablaze hall bitter embarrass ticket little,2160-2248,False
Cleaning you!,1997-06-18,1997-07-18,133,68542,13708,SEK,3091470983426,Tearful loss stage agreeable abortive haunt invite,5730-7621,False
Basedrill,1997-03-24,1997-04-23,2,91211,18242,SEK,2437751124886,Part step bubble crash hate juvenile burst,4314-7511,False
Volzim,1999-10-25,1999-11-24,1,86002,17200,SEK,6850637052947,Spark tax authority,6128-9344,False
Goldin,1996-09-19,1996-10-19,68,120725,24145,SEK,0980601703625,Collect,3689-1927,False
Openace,1994-08-29,1994-09-28,20,125524,25104,SEK,9728969952446,Necessary fanatical warm nervous direction,4009-5663,False
Cityelectronics,1993-04-28,1993-05-28,83,128731,25746,SEK,9830245289203,Slippery,1790-1315,False
GUBA,2024-04-12,2024-05-12,165,103058,20611,SEK,0969033533155,Vein irate bat songs lame good hurried,6232-4322,False
rhyive,1998-08-28,1998-09-27,34,79570,15914,SEK,4951843832866,Maddening rainy inexpensive hammer,4660-8691,False
Vaiajob,2015-04-21,2015-05-21,13,74749,14949,SEK,6190131738315,Heal owe system trot,7973-7110,False
Tonlatline,2017-04-20,2017-05-20,166,73798,14759,SEK,8407488766329,Tense,3626-3952,False
tankix,2011-07-12,2011-08-11,10,116590,23318,SEK,3140245732095,Venomous,3957-4249,False
Soltech,2007-10-02,2007-11-01,189,87508,17501,SEK,0013147665841,Search grin self dreary great ludicrous harsh grey,5299-5164,False
haytom,2012-07-09,2012-08-08,81,143545,28709,SEK,3998519171187,Changeable plausible gruesome dry regret useful,5669-6982,False
dongdexon,1995-07-09,1995-08-08,11,151414,30282,SEK,2360044784334,Handsome railway deeply fowl train,7596-4395,False
Labhouse,1993-02-18,1993-03-20,55,95600,19120,SEK,0213706781506,Teeny-tiny heartbreaking search educate remove,7903-2975,False
Dingtrax,2008-03-03,2008-04-02,9,88077,17615,SEK,0011420858810,Political base wild elegant debonair,7010-9491,False
Lamtrans,2000-08-20,2000-09-19,61,76951,15390,SEK,3156691257064,Dust escape false company doll veil scold railway,4625-7937,False
U - code,1999-11-02,1999-12-02,17,127793,25558,SEK,5982130711355,Humorous straw,4297-6159,False
Ontosailit,2021-09-21,2021-10-21,141,80677,16135,SEK,5446380191866,Governor wooden,3070-8812,False
Dingtrax,2008-05-02,2008-06-01,11,97712,19542,SEK,0809354288965,Delightful dysfunctional icicle health malicious,7010-9491,False
Cogideo,1982-01-06,1982-02-05,16,92803,18560,SEK,1455762692825,Adaptable dust alive knot kittens trust,1846-5740,False
Volzim,2002-08-10,2002-09-09,35,142362,28472,SEK,3438452554495,Cheerful resonant jog late cactus pet lace,6128-9344,False
pyrolith,1999-07-14,1999-08-13,75,89589,17917,SEK,9652160926118,Happy cover,6747-2233,False
Dingtrax,2016-09-17,2016-10-17,113,87331,17466,SEK,6016738139930,Freezing robin nod,7010-9491,False
stimdexon,2003-05-25,2003-06-24,74,68309,13661,SEK,0204744347442,Thank,4614-9134,False
Soltech,1992-11-19,1992-12-19,8,74886,14977,SEK,8305704601926,Blue year trick,5299-5164,False
Management Consultant Shop,2011-01-01,2011-01-31,251,113443,22688,SEK,2267158650971,Impartial trouble,6560-7251,False
bamhow,1995-01-19,1995-02-18,9,76809,15361,SEK,4445611230908,Superficial bikes dam division,4994-4531,False
Konbetam,2024-11-18,2024-12-18,175,6808,1361,SEK,2362311733366,Kindly direful,7277-9556,False
Pelles Pizza,2013-10-15,2013-11-14,61,65816,13163,SEK,1904509622736,Unkempt pump tedious,2130-5321,False
tankix,2011-01-13,2011-02-12,4,169914,33982,SEK,6923384502487,Puffy iron beautiful school float fasten jagged scream,3957-4249,False
Goldin,1997-12-13,1998-01-12,83,96931,19386,SEK,3641221142738,Crayon deadpan curious grease swanky tranquil overflow bag,3689-1927,False
Labhouse,1997-11-24,1997-12-24,113,96738,19347,SEK,2794412426377,Psychedelic flashy broken,7903-2975,False
eRörmockeriet,2016-01-27,2016-02-26,27,69797,13959,SEK,4639817064166,Redundant modern arrogant,5613-7300,False
Icedexon,2027-11-19,2027-12-19,269,120144,24028,SEK,8986910029919,Ignorant sofa disgusted staking use cemetery well-made worthless,6880-6397,False
